x, y
0.43086419753086425, 0.2218009478672986
0.4419753086419753, 0.214218009478673
0.46049382716049386, 0.2028436018957346
0.47407407407407415, 0.1971563981042654
0.4864197530864198, 0.18957345971563982
0.4975308641975309, 0.1819905213270142
0.5074074074074075, 0.16682464454976303
0.5209876543209877, 0.16303317535545025
0.5370370370370371, 0.14407582938388627
0.5728395061728395, 0.12322274881516589
0.580246913580247, 0.11563981042654028
0.6197530864197531, 0.0966824644549763
0.6469135802469137, 0.07393364928909953
0.6827160493827161, 0.054976303317535544
0.7024691358024693, 0.04170616113744076
0.7160493827160495, 0.034123222748815164
0.7296296296296296, 0.03033175355450237
0.7395061728395063, 0.03033175355450237
0.7530864197530864, 0.03222748815165877
0.7530864197530864, 0.03222748815165877
0.7641975308641977, 0.03222748815165877
0.7753086419753088, 0.03033175355450237
0.788888888888889, 0.02085308056872038
0.7814814814814817, 0.02085308056872038
0.7975308641975309, 0.022748815165876776
