x, y
0.3352459016393443, 0.28867924528301886
0.3438524590163935, 0.29245283018867924
0.35614754098360657, 0.28867924528301886
0.37213114754098364, 0.29056603773584905
0.3844262295081967, 0.29056603773584905
0.40286885245901644, 0.29245283018867924
0.4127049180327869, 0.28867924528301886
0.42500000000000004, 0.2830188679245283
0.43852459016393447, 0.2830188679245283
0.4508196721311476, 0.2792452830188679
0.4618852459016394, 0.2679245283018868
0.4668032786885246, 0.25660377358490566
0.47049180327868856, 0.24716981132075472
0.4655737704918033, 0.23773584905660378
0.4606557377049181, 0.22075471698113208
0.4606557377049181, 0.22075471698113208
0.45819672131147543, 0.20754716981132076
