x, y
0.36172839506172844, 0.2811320754716981
0.3827160493827161, 0.2679245283018868
0.39876543209876547, 0.2622641509433962
0.4098765432098766, 0.24716981132075472
0.41851851851851857, 0.24150943396226415
0.4296296296296297, 0.24339622641509434
0.4395061728395062, 0.2339622641509434
0.45061728395061734, 0.22641509433962265
0.45061728395061734, 0.22641509433962265
0.4592592592592593, 0.22641509433962265
0.4679012345679013, 0.21320754716981133
0.47777777777777786, 0.21132075471698114
0.5, 0.2018867924528302
0.49012345679012354, 0.20943396226415095
0.5098765432098766, 0.19056603773584907
0.5172839506172839, 0.18867924528301888
0.5308641975308643, 0.18113207547169813
0.5395061728395063, 0.16792452830188678
0.5444444444444445, 0.15849056603773584
0.5518518518518519, 0.15471698113207547
0.5592592592592593, 0.1471698113207547
0.5654320987654322, 0.13962264150943396
0.5753086419753087, 0.14150943396226415
0.5864197530864198, 0.1320754716981132
0.5987654320987654, 0.12452830188679245
0.6074074074074075, 0.12075471698113208
0.6086419753086421, 0.10377358490566038
0.6086419753086421, 0.10377358490566038
