x, y
0.40783505154639177, 0.24
0.42886597938144333, 0.22857142857142856
0.4412371134020619, 0.22285714285714286
0.45113402061855673, 0.21904761904761905
0.457319587628866, 0.21333333333333332
0.47092783505154645, 0.2019047619047619
0.47958762886597944, 0.19428571428571428
0.48701030927835054, 0.19047619047619047
0.4969072164948454, 0.18285714285714286
0.5105154639175258, 0.17523809523809525
0.5204123711340207, 0.16380952380952382
0.5352577319587629, 0.14476190476190476
0.5476288659793815, 0.14476190476190476
0.5575257731958763, 0.13523809523809524
0.5748453608247424, 0.13333333333333333
0.5884536082474228, 0.12761904761904763
0.6032989690721651, 0.11238095238095239
0.6094845360824743, 0.10285714285714286
0.6169072164948455, 0.09523809523809523
0.6317525773195877, 0.08952380952380952
0.6453608247422681, 0.0761904761904762
0.6552577319587629, 0.08190476190476191
0.6663917525773196, 0.08190476190476191
0.6812371134020618, 0.07428571428571429
0.6898969072164949, 0.06666666666666667
0.6997938144329898, 0.05523809523809524
0.707216494845361, 0.047619047619047616
0.707216494845361, 0.03619047619047619
